,close,high,open,low
20211006,35121.01351100715,36032.35549675371,35940.7633373822,35175.96880663006
20211007,35675.14607520481,35794.215882387776,35537.75783614754,35427.84724490172
20211008,35620.1907795819,35885.808041759294,35885.808041759294,35569.815091927565
20211012,35001.94370382418,35556.07626802184,35556.07626802184,34887.45350460979
20211013,35349.993909435936,35491.96175646178,34988.20487991845,34988.20487991845
20211014,35798.79549035635,35835.43235410496,35688.88489911053,35574.39469989614
20211015,36178.90295174814,36279.6543270568,36068.99236050232,36055.253536596596
20211018,36101.04961628235,36252.17667924535,36087.31079237662,35849.171178010685
20211019,36375.82609439689,36417.042566114076,36275.074719088225,36192.641775653865
20211020,36220.119423465316,36618.545316731404,36522.37354939131,36220.119423465316
20211021,36146.845695968106,36380.40570236547,36114.78844018808,36101.04961628235
20211022,36215.53981549674,36330.030014711134,36146.845695968106,36041.51471269086
20211025,36348.34844658544,36417.042566114076,36096.47000831377,35894.967257696444
20211026,36710.13747610292,36765.09277172583,36559.01041313992,36494.89590157986
20211027,36403.30374220834,36710.13747610292,36710.13747610292,36279.6543270568
20211028,36288.61154390271,36550.10975603956,36329.90073529274,36316.137671496064
20211029,35738.088992035664,36481.294437056175,36380.365302547216,35646.33523339116
20211101,35857.368878273526,36036.288707630316,35921.596509324685,35857.368878273526
20211102,36329.90073529274,36637.27582675184,36059.22714729144,36059.22714729144
20211103,35802.31662308682,36329.90073529274,36329.90073529274,35742.676679967895
20211104,36040.87639556254,36380.365302547216,36160.1562818004,35972.061076579164
20211105,35871.131942070206,36334.48842322497,36334.48842322497,35673.86136098451
20211108,35829.842750680175,35967.47338864693,35871.131942070206,35481.17846783104
20211109,35926.18419725691,36178.507033529306,35793.141247222375,35738.088992035664
20211110,35536.23072301775,35935.35957312136,35761.02743169679,35499.52921955995
20211111,35513.292283356626,35527.0553471533,35325.19707813538,35233.44331949088
20211112,35903.24575759578,36054.63945935922,35747.26436790012,35683.03673684896
20211115,36316.137671496064,36407.891430140575,36086.753274884795,36086.753274884795
20211116,36247.32235251268,36481.294437056175,36215.208536987106,36141.8055300715
20211117,35816.079686883495,36306.962295631616,36306.962295631616,35774.79049549347
20211118,35728.913616171216,35880.307317934654,35783.96587135792,35572.932226475554
20211119,35903.24575759578,35990.41182830806,35692.212112713416,35655.51060925561
20211122,36747.38033712525,36793.257216447506,36109.69171454592,36109.69171454592
20211123,36440.00524566615,36756.5557129897,36751.968025057475,36394.128366343895
20211124,36380.365302547216,36719.8542095319,36517.99594051398,36178.507033529306
20211125,36105.1040266137,36352.839174953864,36352.839174953864,36050.051771426995
20211126,35439.88927644102,36086.753274884795,36068.40252315589,35389.42470918654
20211129,35155.45262464305,35449.06465230547,34921.48054009955,34921.48054009955
20211130,34439.77330721589,35531.64303508552,35453.65234023769,34150.748967485684
20211201,35293.083262609805,35352.72320572873,34760.91146247166,34490.23787447037
20211202,35839.01812654462,35866.544254137974,35082.04961772744,34999.471234947385
20211203,36109.69171454592,36224.383912851554,35683.03673684896,35577.51991440778
20211206,36187.682409393754,36348.25148702164,35907.833445528006,35692.212112713416
20211207,36485.882124988406,36513.40825258176,36141.8055300715,35999.587204172516
20211208,36646.45120261629,37073.10618031325,36839.134095769754,36536.346692242885
20211209,36793.257216447506,36871.24791129534,36660.214266412964,36577.63588363291
20211210,36517.99594051398,36719.8542095319,36701.503457802995,36485.882124988406
20211213,36595.98663536181,37169.44762688998,36673.977330209644,36550.10975603956
20211214,36375.77761461499,36573.048195700685,36362.01455081832,36224.383912851554
20211215,36380.365302547216,36389.54067841167,36187.682409393754,36187.682409393754
20211216,36600.57432329404,36774.9064647186,36692.32808193855,36362.01455081832
20211217,36692.32808193855,36710.67883366744,36270.26079217381,36270.26079217381
20211220,36017.93795590141,36577.63588363291,36417.06680600502,35944.534948985805
20211221,36284.02385597049,36417.06680600502,36288.61154390271,36059.22714729144
20211222,36499.64518878508,36651.038890548516,36600.57432329404,36348.25148702164
20211223,36660.214266412964,36683.15270607409,36683.15270607409,36481.294437056175
20211224,36912.53710268536,37077.69386824548,36779.49415265083,36779.49415265083
20211227,36747.38033712525,36953.82629407539,36907.94941475314,36701.503457802995
20211228,36967.589357872064,36985.94010960097,36765.73108885415,36586.811259497365
20211229,36940.06323027871,37169.44762688998,37086.86924410993,36907.94941475314
20211230,36802.432592311954,37077.69386824548,37068.51849238102,36651.038890548516
20220103,36811.6079681764,37151.096875161085,36885.01097509201,36669.38964227742
20220104,36770.31877678638,36894.186350956465,36747.38033712525,36577.63588363291
20220105,36297.78691976716,36733.61727332857,36733.61727332857,36063.81483522367
20220106,35898.65806966356,36320.72535942829,36036.288707630316,35866.544254137974
20220107,36306.962295631616,36417.06680600502,36059.22714729144,36045.464083494764
20220110,36050.051771426995,36150.98090593595,36150.98090593595,35825.25506274795
20220111,36178.507033529306,36348.25148702164,36242.73466458046,35967.47338864693
20220112,36761.14340092192,36774.9064647186,36467.5313732595,36467.5313732595
20220113,36600.57432329404,36862.07253543088,36784.08184058305,36550.10975603956
20220114,36022.52564383364,36389.54067841167,36389.54067841167,35949.12263691804
20220117,35751.85205583234,36022.52564383364,36022.52564383364,35536.23072301775
20220118,35494.94153162772,35898.65806966356,35834.4304386124,35375.66164538986
20220119,35192.15412810085,35568.34453854333,35247.20638328755,35095.81268152411
20220120,35430.713900576564,35407.775460915436,35192.15412810085,35077.461929795216
20220121,35045.34811426963,35169.21568843972,35169.21568843972,34793.025277997236
20220124,34614.10544864045,34967.3574194218,34953.59435562513,34471.887122741464
20220125,33769.970869110984,34604.930072776,34604.930072776,33568.11260009307
20220126,33664.454046669794,34068.17058470563,34003.94295365448,33595.63872768642
20220127,32557.312476630574,33770.11486040798,33770.11486040798,32534.34273451358
20220128,33577.16902662521,33600.13876874221,32754.852258836745,32580.282218747572
20220203,33857.39988045257,34234.1036511713,34050.345714235336,33861.993828875966
20220204,34307.606825945695,34330.576568062694,34054.93966265873,33871.18172572277
20220207,34031.96992054174,34174.382321667115,34174.382321667115,33659.8600982464
20220208,34128.442837433126,34463.801072341266,34454.61317549447,33848.21198360577
20220209,34532.71029869226,34551.086092385856,34362.734207026486,34325.98261963929
20220210,34794.56535882602,34877.2564304472,34780.78351355582,34578.64978292625
20220211,34330.576568062694,34711.87428720483,34454.61317549447,34316.794722792496
20220214,34009.00017842474,34270.8552385585,34178.97627009051,33751.739066714385
20220215,33793.08460252498,34119.254940586325,34119.254940586325,33623.1085108592
20220216,34371.92210387329,34454.61317549447,34224.91575432451,34151.41257955012
20220217,34615.40137031345,34914.0080178344,34541.898195539055,34261.667341711705
20220218,34486.770814458265,34560.27398923266,34362.734207026486,34137.63073427992
20220221,34537.30424711566,34532.71029869226,33889.55751941636,33783.89670567818
20220222,34031.96992054174,34151.41257955012,33949.27884892055,33770.11486040798
20220223,34105.47309531613,34215.72785747771,34211.13390905431,33949.27884892055
20220224,33218.84104960007,33733.36327302079,33719.58142775059,33117.774184285285
20220225,33545.01138766142,33747.14511829099,33522.04164554442,33398.00503811264
20220228,33843.61803518237,33788.49065410158,33306.126069644655,33278.56237910426
20220302,33737.95722144419,33944.68490049715,33719.58142775059,33655.266149823
20220303,34307.606825945695,34381.11000072008,33949.27884892055,33949.27884892055
20220304,33797.678550948374,34234.1036511713,34234.1036511713,33673.641943516595
20220307,33021.3012673939,33232.62289487027,33232.62289487027,32846.73122730473
20220308,32594.06406401777,32966.17388631311,32617.033806134765,32525.15483766678
20220310,33310.72001806805,33567.98112977841,33567.98112977841,33182.089462212876
20220311,33186.68341063627,33296.938172797854,33076.42864847469,33002.92547370031
20220314,33108.586287438484,33287.75027595106,33145.33787482568,32956.98598946631
20220315,32809.97963991753,33021.3012673939,33002.92547370031,32704.31882617935
20220316,33260.186585410665,33329.095811761654,33081.02259689809,32915.64045365572
20220317,33779.30275725478,34059.53361108214,33921.71515838015,33774.70880883138
20220318,33880.36962256956,33898.74541626316,33669.0479950932,33646.0782529762
20220321,33558.79323293162,33953.87279734395,33953.87279734395,33489.88400658063
20220322,33834.43013833557,33880.36962256956,33646.0782529762,33600.13876874221
20220323,34105.47309531613,34275.4491869819,34073.315456352335,33949.27884892055
20220324,33976.84253946095,33999.81228157794,33839.02408675897,33724.17537617399
20220325,33852.805932029165,34059.53361108214,34059.53361108214,33783.89670567818
20220328,33871.18172572277,33958.46674576735,33774.70880883138,33558.79323293162
20220329,33986.030436307745,34183.570218513916,34009.00017842474,33912.52726153336
20220330,34146.81863112672,34381.11000072008,34201.94601220751,34114.66099216293
20220331,34275.4491869819,34417.86158810728,34142.22468270332,34142.22468270332
20220401,34031.96992054174,34077.90940477573,34041.157817388535,33861.993828875966
20220404,34160.60047639692,34206.53996063091,33995.218333154546,33793.08460252498
20220405,34192.75811536071,34298.418929098894,34298.418929098894,34059.53361108214
20220406,33806.866447795175,33963.060694190746,33958.46674576735,33788.49065410158
20220407,33352.065553878645,33600.13876874221,33581.76297504861,33273.96843068086
20220408,33365.84739914884,33457.72636761683,33393.41108968924,33177.49551378948
20220411,33333.68976018505,33466.91426446363,33260.186585410665,33149.93182324908
20220412,33035.0831126641,33269.37448225746,33214.24710117667,32924.82835050252
20220413,33659.8600982464,33682.829840363396,33163.713668519275,33117.774184285285
20220414,33480.69610973383,33659.8600982464,33659.8600982464,33388.81714126584
20220415,33122.36813270868,33333.68976018505,33333.68976018505,33021.3012673939
20220418,33122.36813270868,33223.43499802347,32888.07676311532,32888.07676311532
20220419,33494.477955004026,33586.35692347201,33448.538470770036,33393.41108968924
20220420,33471.50821288703,33540.417439238016,33485.290058157225,33241.810791717064
20220421,33627.702459282606,33811.46039621857,33627.702459282606,33581.76297504861
20220422,33260.186585410665,33356.65950230205,33182.089462212876,33126.962081132086
20220425,32727.28856829635,32998.3315252769,32943.20414419611,32695.130929332554
20220426,32855.91912415153,33007.5194221237,32851.325175728125,32800.79174307074
20220427,32456.245611315793,32497.591147126386,32387.3363849648,32203.57844802883
20220428,32814.85242894692,32791.56627195788,32777.59457776447,32405.01606593992
20220429,33336.462345501284,33313.17618851225,32814.85242894692,32740.33672658201
20220502,33150.17308958901,33201.402634964885,33159.48755238462,32968.54106507455
20220503,33108.25800700875,33410.97804786619,33206.059866362695,33075.6573872241
20220504,33150.17308958901,33331.805114103474,33275.91833732979,33038.399536041645
20220506,32689.107181206135,32880.053668516215,32880.053668516215,32605.27701604561
20220509,32391.044371746495,32703.078875399555,32689.107181206135,32349.129289166234
20220510,32190.783421640805,32288.585280994746,32172.154496049578,31729.71751325793
20220511,32195.44065303861,32237.355735618872,31948.60738895485,31948.60738895485
20220512,31659.859042290824,32125.582182071506,31855.46276099871,31659.859042290824
20220513,32391.044371746495,32428.302222928953,31855.46276099871,31855.46276099871
20220516,32265.299124005713,32684.449949808328,32684.449949808328,32195.44065303861
20220517,32595.962553249996,32633.220404432454,32405.01606593992,32400.358834542112
20220518,32647.192098625874,32912.65428830086,32810.19519754911,32549.39023927193
20220519,32162.84003325396,32255.9846612101,31948.60738895485,31943.950157557043
20220520,32768.28011496885,32791.56627195788,32409.673297337726,32372.415446155268
20220523,32866.08197432279,32963.88383367674,32894.02536270963,32693.76441260394
20220524,32297.89974379036,32772.937346366656,32735.679495184202,32283.92804959694
20220525,32414.330528735532,32605.27701604561,32470.217305509213,32242.01296701668
20220526,32293.242512392553,32721.707800990782,32428.302222928953,32162.84003325396
20220527,32637.87763583026,32754.30842077543,32661.163792819294,32586.648090454382
20220530,33052.37123023507,33089.62908141752,33066.342924428485,32856.76751152718
20220531,33229.346023351725,33257.289411738566,33052.37123023507,32852.110280129375
20220602,32852.110280129375,33043.056767439455,33043.056767439455,32768.28011496885
20220603,33019.77061045042,33182.77370937366,33117.57246980436,32931.283213892086
20220607,32437.616685724566,32852.110280129375,32852.110280129375,32339.81482637062
20220608,32465.560074111407,32628.563173034647,32437.616685724566,32395.701603144305
20220609,32367.75821475746,32465.560074111407,32321.185900779394,32228.04127282326
20220610,32055.723711104405,32134.89664486712,32134.89664486712,31888.06338078336
20220613,30951.959869824186,31566.71441433469,31566.71441433469,30942.645407028573
20220614,30686.497680149198,30844.84354767463,30686.497680149198,30388.43487068956
20220615,30197.48838337948,30826.214622083404,30826.214622083404,30015.856358865014
20220616,30202.145614777288,30798.27123369656,30621.296440579903,30155.57330079922
20220617,29955.312350693526,30029.828053058434,29633.963384244853,29540.818756288718
20220620,29443.016896934772,30053.114210047468,30053.114210047468,29228.784252635658
20220621,29629.306152847046,29843.53879714616,29675.878466825114,29438.359665536966
20220622,28814.290658230853,29699.16462381415,29699.16462381415,28940.035905971636
20220623,28674.573716296647,29121.667930486103,28935.37867457383,28525.542311566827
20220624,29205.498095646624,29345.21503758083,28781.690038446202,28688.545410490067
20220627,29578.076607471172,29834.224334350547,29368.501194569864,29186.869170055397
20220628,29829.56710295274,29815.59540875932,29619.991690051433,29503.560905106264
20220629,29340.557806183024,29592.048301664592,29494.24644231065,29312.614417796183
20220630,28809.633426833047,29247.41317822689,29247.41317822689,28851.548509413307
20220701,28534.85677436244,29121.667930486103,28940.035905971636,28348.56751845017
20220704,28562.800162749285,28725.80326167252,28609.372476727352,28274.05181608526
20220705,28991.26545134751,29112.35346769049,28781.690038446202,28697.85987328568
20220706,28371.853675439204,28874.83466640234,28702.517104683488,28343.910287052364
20220707,28916.749748982602,29103.039004894876,28534.85677436244,28534.85677436244
20220708,29084.41007930365,29377.815657365478,29182.21193865759,29098.38177349707
20220711,28930.721443176022,29275.35656661373,29228.784252635658,28907.43528618699
20220712,28674.573716296647,28902.77805478918,28902.77805478918,28516.227848771214
20220713,28800.318964037433,28995.922682745317,28837.576815219887,28697.85987328568
20220714,28697.85987328568,28916.749748982602,28595.400782533932,28520.88508016902
20220715,28884.149129197955,28912.092517584795,28800.318964037433,28357.881981245784
20220718,29522.18983069749,29545.475987686525,29154.26855027075,29154.26855027075
20220719,29419.73073994574,29452.331359730386,29405.75904575232,29261.38487242031
20220720,29643.277847040466,29978.59850768256,29927.368962306686,29592.048301664592
20220721,29969.284044886947,30001.884664671594,29685.192929620727,29685.192929620727
20220722,29792.309251770286,30076.400367036502,29880.796648328615,29759.70863198564
20220725,29899.42557391984,30057.771441445275,29792.309251770286,29773.68032617906
20220726,30015.856358865014,30029.828053058434,29829.56710295274,29759.70863198564
20220727,30011.199127467207,30015.856358865014,30015.856358865014,29810.938177361513
20220728,30207.198250986665,30435.863895092694,30333.197687534885,30127.865272419265
20220729,30356.5309165253,30613.196435419824,30435.863895092694,30253.864708967485
20220801,30314.531104342557,30463.86376988119,30309.864458544474,30146.531855611593
20220802,30169.865084602006,30314.531104342557,30314.531104342557,30076.53216864036
20220803,30375.197499717626,30375.197499717626,30109.198689226934,30076.53216864036
20220804,30533.863456852425,30636.529664410235,30561.863331640918,30431.197249294615
20220805,30748.52916356421,30841.862079525854,30687.86276818914,30669.19618499681
20220808,30673.862830794893,30725.1959345738,30599.196498025576,30519.863519458177
20220809,30795.195621545034,30832.528787929692,30739.195871968044,30547.86339424667
20220810,30431.197249294615,30641.196310208317,30641.196310208317,30398.530728708036
20220811,30935.1949954875,30930.52834968942,30767.195746756537,30762.529100958454
20220812,31028.527911449146,31098.52759842038,30939.861641285584,30925.861703891336
20220816,31121.860827410794,31289.860076141755,31173.193931189697,31103.194244218463
20220817,30967.861516074077,31280.52678454559,31215.193743372438,30944.528287083667
20220818,30888.528537506678,30935.1949954875,30729.86258037188,30622.529727015986
20220819,30706.52935138147,30888.528537506678,30888.528537506678,30650.529601804483
20220822,30286.531229554064,30459.197124083108,30309.864458544474,30221.19818838091
20220823,29903.866274111315,30165.198438803924,30090.532106034607,29880.533045120905
20220824,29997.19919007296,30090.532106034607,30029.86571065954,29885.199690918984
20220825,30365.86420812146,30337.864333332967,30118.5319808231,30113.865335025017
20220826,30389.197437111874,30636.529664410235,30519.863519458177,30361.197562323377
20220829,29679.867275803364,29759.200254370764,29712.53379638994,29605.200943034048
20220830,29992.53254427488,30006.532481669125,29787.200129159257,29763.866900168847
20220831,30207.198250986665,30333.197687534885,29703.200504793775,29675.20063000528
20220901,29521.201318668565,29899.199628313232,29899.199628313232,29516.534672870486
20220902,29371.868653129935,29689.20056739953,29675.20063000528,29255.202508177877
20220905,29348.53542413952,29623.86752622638,29441.86834010117,29255.202508177877
20220906,29357.868715735687,29586.53435984172,29446.53498589925,29278.535737168288
20220907,28928.537302312117,29166.536238014312,29166.536238014312,28774.5379909754
20220908,29012.536926677596,29157.202946418147,29157.202946418147,28928.537302312117
20220913,29889.866336717067,29973.86596108255,29488.53479808199,29479.201506485828
20220914,29329.868840947194,29446.53498589925,29101.20319684116,28979.87040609102
20220915,29152.536300620068,29399.86852791843,29385.86859052418,29124.53642583157
20220916,28942.537239706362,28984.537051889103,28905.204073321704,28797.87121996581
20220919,28746.538116186908,29068.536676254585,29003.203635081434,28685.871720811836
20220920,28844.537677946635,29087.203259446913,28970.53711449486,28797.87121996581
20220921,28573.87222165786,28723.204887196494,28699.871658206084,28513.205826282792
20220922,28307.873411167173,28331.206640157583,28233.207078397856,28074.541121263057
20220923,27915.875164128258,28293.873473772925,28279.873536378676,27845.875477157024
20220926,27229.878231810162,27617.209833050994,27547.210146079757,27178.54512803126
20220927,27281.21133558907,27309.21121037756,27299.877918781396,26982.5460045118
20220928,26632.547569655628,27173.878482233176,27010.545879300294,26413.21521714576
20220929,26651.21415284796,27127.212024252352,26973.212712915636,26646.547507049876
20220930,26534.5480078959,26800.546818386592,26595.21440327097,26287.21578059754
20221004,27127.212024252352,27215.878294415917,26903.213025944402,26875.21315115591
20221005,27169.211836435094,27631.20977044524,27631.20977044524,27047.879045684953
20221006,27430.544001127702,27589.209958262498,27332.54443936797,27299.877918781396
20221007,27332.54443936797,27477.210459108523,27183.21177382934,27113.212086858104
20221011,26800.546818386592,26791.213526790427,26791.213526790427,26562.547882684394
20221012,27029.212462492625,27038.545754088787,26795.88017258851,26744.547068809603
20221013,26613.8809864633,26921.879609136733,26917.21296333865,26665.214090242207
20221014,27253.211460800572,27346.54437676222,26987.212650309884,26987.212650309884
20221017,27267.21139819482,27299.877918781396,26879.879796953992,26823.880047377002
20221018,27626.543124647156,27631.20977044524,27631.20977044524,27290.54462718523
20221019,27393.210834743044,27785.209081781955,27626.543124647156,27388.54418894496
20221020,27131.878670050435,27285.87798138715,27234.544877608245,26982.5460045118
20221021,27169.211836435094,27351.211022560303,26996.54594190605,26996.54594190605
20221024,27449.21058432003,27719.876040608804,27640.543062041404,27351.211022560303
20221025,27477.210459108523,27668.542936829897,27449.21058432003,27393.210834743044
20221026,27668.542936829897,27813.20895657045,27477.210459108523,27439.877292723864
20221027,28135.207516638126,28177.207328820867,27831.87553976278,27817.87560236853
20221028,27784.044167703552,28111.796626709154,27985.37782109271,27769.99763374617
20221031,28270.990678226164,28256.94414426878,28083.70355879439,27933.87386324897
20221101,28617.471849174945,28626.83620514653,28270.990678226164,28238.215432325604
20221102,28584.696603274384,28701.75105291924,28542.557001402234,28430.18472974317
20221103,28402.091661828403,28608.107493203355,28153.936228581304,27999.42435505009
20221104,28664.293629032887,28617.471849174945,28411.456017799992,28214.80454239663
20221107,28973.31737609531,29024.82133393905,28757.937188748772,28734.5262988198
20221108,29408.759928774183,29450.899530646333,29155.92231754129,29137.193605598113
20221109,29699.05496389343,29797.380701595113,29497.721310504276,29469.62824258951
20221110,29352.57379294465,29689.690607921842,29446.21735266054,29399.395572802598
20221111,30504.389577450056,30532.482645364824,30321.78463600408,30228.141076288193
20221114,30298.373746075107,30626.12620508071,30546.529179322206,30279.64503413193
20221115,30373.288593847818,30452.88561960632,30396.69948377679,30190.683652401836
20221116,30335.83116996146,30452.88561960632,30443.52126363473,30012.76088894165
20221117,29975.303465055298,30167.272762472865,30157.908406501276,29900.388617282588
20221118,29891.024261311002,30228.141076288193,29965.93910908371,29853.566837424645
20221121,29661.59754000708,29923.79950721156,29923.79950721156,29553.907446333807
20221122,29422.80646273157,29694.37278590764,29563.271802305397,29436.85299668895
20221123,29619.45793813493,29722.465853822403,29666.27971799287,29502.403488490072
20221124,29895.706439296795,29905.070795268384,29853.566837424645,29717.78367583661
20221125,29769.28763368035,29947.210397140534,29919.117329225766,29769.28763368035
20221128,29390.03121683101,29685.00842993605,29685.00842993605,29338.52725898727
20221129,29731.830209793992,29750.55892173717,29385.349038845212,29366.620326902037
20221130,30509.071755435853,30157.908406501276,29624.140116120725,29610.09358216334
20221201,30363.92423787623,30696.358874867627,30626.12620508071,30303.0559240609
20221202,29727.1480318082,30363.92423787623,30363.92423787623,29717.78367583661
20221205,29600.729226191754,29891.024261311002,29727.1480318082,29525.814378419043
20221206,29240.201521285588,29525.814378419043,29404.07775078839,29207.426275385027
20221207,29062.278757825403,29226.154987328206,29212.108453370824,29043.550045882228
20221208,29071.643113796992,29095.054003725963,29043.550045882228,28874.991638393632
20221209,29380.66686085942,29432.170818703155,29221.472809342413,29113.782715669142
20221212,29202.744097399234,29268.294589200355,29230.837165314,29132.51142761232
20221213,29212.108453370824,29390.03121683101,29385.349038845212,29099.73618171176
20221214,29530.496556404836,29549.225268348015,29343.209436973062,29343.209436973062
20221215,29052.914401853817,29385.349038845212,29380.66686085942,29038.86786789643
20221216,28889.038172351015,28945.224308180546,28701.75105291924,28617.471849174945
20221219,28917.13124026578,29029.503511924842,28828.169858535686,28781.348078677744
20221220,28664.293629032887,28907.766884294193,28776.66590069195,28547.239179388027
20221221,28617.471849174945,28828.169858535686,28828.169858535686,28551.921357373823
20221222,28959.27084213793,28959.27084213793,28715.797586876623,28673.657985004476
20221223,28481.688687586906,28706.433230905033,28622.154027160737,28430.18472974317
20221226,28505.099577515877,28542.557001402234,28481.688687586906,28388.04512787102
20221227,28729.84412083401,28776.66590069195,28668.97580701868,28580.014425288588
20221228,28364.63423794205,28654.929273061298,28654.929273061298,28327.176814055696
20221229,27877.687727419438,28214.80454239663,28182.02929649607,27882.369905405234
20230102,27666.989718058692,28046.246134908033,27961.966931163737,27634.214472158135
